% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
3.75	4	3	13	1	3	191	33771	191	33771	0.00471429	0	0.00471429	0.00471429	176.812	19.5929	173	277	
3.75	4	1	14	1	3	235	96325	235	96325	0.00471429	0	0.00471429	0.00471429	409.894	137.557	15	645	
4	4.25	4	1	2	4	243	39506	240	37231	0.00472679	0.000111335	0.00471429	0.00571429	155.129	31.9257	141	405	
4	4.25	2	2	2	4	250	18826	250	18826	0.00471429	0	0.00471429	0.00471429	75.304	20.6389	65	153	
4	4.25	2	3	3	4	242	52598	240	50716	0.00473095	0.000128287	0.00471429	0.00571429	211.317	16.5845	209	453	
4	4.25	4	8	3	3	250	41310	250	41174	0.00471429	0	0.00471429	0.00471429	164.696	48.2827	141	317	
4	4.25	2	9	5	3	237	27521	234	24410	0.00472711	0.000112741	0.00471429	0.00571429	104.316	19.7376	65	153	
4	4.25	1	10	3	3	175	96198	173	92938	0.00473741	0.000185327	0.00471429	0.00671429	537.214	205.256	3	813	
4	4.25	4	11	1	3	250	27589	250	27589	0.00471429	0	0.00471429	0.00471429	110.356	46.3838	86	209	
4	4.25	2	12	4	3	243	29775	242	27682	0.00473495	0.000142542	0.00471429	0.00571429	114.388	20.3061	105	209	
4	4.25	3	13	1	3	204	35916	204	35812	0.00471429	0	0.00471429	0.00471429	175.549	16.1206	173	277	
4	4.25	1	14	1	3	244	95865	244	96057	0.00471429	0	0.00471429	0.00471429	393.676	131.429	39	645	
4.25	4.5	4	1	2	4	241	38821	241	36633	0.00473503	0.000142832	0.00471429	0.00571429	152.004	25.8522	141	277	
4.25	4.5	2	2	2	4	250	18298	250	18338	0.00471429	0	0.00471429	0.00471429	73.352	19.1616	65	153	
4.25	4.5	2	3	3	4	242	52954	240	51120	0.00473095	0.000128287	0.00471429	0.00571429	213	8.96296	209	233	
4.25	4.5	4	8	3	3	250	40386	250	40590	0.00471429	0	0.00471429	0.00471429	162.36	46.1171	141	317	
4.25	4.5	2	9	5	3	239	27263	235	24579	0.00472705	0.000112503	0.00471429	0.00571429	104.591	21.0064	65	209	
4.25	4.5	1	10	3	3	171	95800	169	92550	0.00474387	0.000229545	0.00471429	0.00671429	547.633	188.736	3	967	
4.25	4.5	4	11	1	3	250	26926	250	27048	0.00471429	0	0.00471429	0.00471429	108.192	44.6926	87	209	
4.25	4.5	2	12	4	3	242	29002	241	27289	0.00473918	0.000156133	0.00471429	0.00571429	113.232	19.4237	105	209	
4.25	4.5	3	13	1	3	209	37195	210	37472	0.00471429	0	0.00471429	0.00471429	178.438	23.2286	171	277	
4.25	4.5	1	14	1	3	247	96671	247	97085	0.00471429	0	0.00471429	0.00471429	393.057	125.124	39	645	
4.5	4.75	4	1	2	4	243	39647	241	37109	0.00473503	0.000142832	0.00471429	0.00571429	153.979	27.4889	141	277	
4.5	4.75	2	2	2	4	250	18618	250	18618	0.00471429	0	0.00471429	0.00471429	74.472	19.8017	65	153	
4.5	4.75	2	3	3	4	244	53588	242	52170	0.00472255	9.07203e-05	0.00471429	0.00571429	215.579	23.6762	209	453	
4.5	4.75	4	8	3	3	250	41338	250	41338	0.00471429	0	0.00471429	0.00471429	165.352	48.0121	141	317	
4.5	4.75	2	9	5	3	234	26864	231	24269	0.00472294	9.28459e-05	0.00471429	0.00571429	105.061	22.8723	65	209	
4.5	4.75	1	10	3	3	175	96578	173	94608	0.00473163	0.000169609	0.00471429	0.00671429	546.867	182.43	3	967	
4.5	4.75	4	11	1	3	250	27656	250	27602	0.00471429	0	0.00471429	0.00471429	110.408	46.7481	85	209	
4.5	4.75	2	12	4	3	242	29598	241	27689	0.00473918	0.000156133	0.00471429	0.00571429	114.892	21.8084	105	209	
4.5	4.75	3	13	1	3	205	36401	205	36297	0.00471429	0	0.00471429	0.00471429	177.059	20.1892	173	277	
4.5	4.75	1	14	1	3	246	96252	246	96319	0.00471429	0	0.00471429	0.00471429	391.541	130.992	32	645	
4.75	5	4	1	2	4	242	40820	240	38394	0.00473095	0.000128287	0.00471429	0.00571429	159.975	31.1997	139	277	
4.75	5	2	2	2	4	250	19458	250	19458	0.00471429	0	0.00471429	0.00471429	77.832	21.2557	65	153	
4.75	5	2	3	3	4	245	54716	244	53579	0.00472658	0.000110426	0.00471429	0.00571429	219.586	26.216	209	453	
4.75	5	4	8	3	3	250	43786	250	43786	0.00471429	0	0.00471429	0.00471429	175.144	54.0237	141	317	
4.75	5	2	9	5	3	234	27498	229	24701	0.00472302	9.32487e-05	0.00471429	0.00571429	107.865	28.2477	65	209	
4.75	5	1	10	3	3	157	95982	155	91497	0.00472719	0.000113223	0.00471429	0.00571429	590.303	244.125	3	1431	
4.75	5	4	11	1	3	250	30506	250	30560	0.00471429	0	0.00471429	0.00471429	122.24	56.0761	87	277	
4.75	5	2	12	4	3	243	30815	242	29142	0.00473495	0.000142542	0.00471429	0.00571429	120.421	30.0571	105	389	
4.75	5	3	13	1	3	180	31972	180	32076	0.00471429	0	0.00471429	0.00471429	178.2	22.7295	173	277	
4.75	5	1	14	1	3	241	96492	241	96322	0.00471429	0	0.00471429	0.00471429	399.676	142.686	15	645	
5	5.25	4	1	2	4	242	39838	239	36827	0.00473102	0.000128551	0.00471429	0.00571429	154.088	26.8645	141	209	
5	5.25	2	2	2	4	250	18826	250	18786	0.00471429	0	0.00471429	0.00471429	75.144	20.5626	65	153	
5	5.25	2	3	3	4	244	53926	242	52068	0.00473081	0.000127762	0.00471429	0.00571429	215.157	18.2448	209	453	
5	5.25	4	8	3	3	250	42042	250	41974	0.00471429	0	0.00471429	0.00471429	167.896	53.6381	141	405	
5	5.25	2	9	5	3	238	28378	235	25371	0.00472705	0.000112503	0.00471429	0.00571429	107.962	16.4117	65	153	
5	5.25	1	10	3	3	172	96374	169	92924	0.00473204	0.000171595	0.00471429	0.00671429	549.846	203.08	3	967	
5	5.25	4	11	1	3	250	28458	250	28336	0.00471429	0	0.00471429	0.00471429	113.344	48.9628	87	209	
5	5.25	2	12	4	3	244	30056	244	28068	0.00473888	0.000155191	0.00471429	0.00571429	115.033	19.5572	105	153	
5	5.25	3	13	1	3	202	35882	201	35709	0.00471429	0	0.00471429	0.00471429	177.657	21.5622	173	277	
5	5.25	1	14	1	3	242	96534	242	96186	0.00471429	0	0.00471429	0.00471429	397.463	139.554	39	798	
5.25	5.5	4	1	2	4	241	39365	240	36968	0.00473512	0.000143125	0.00471429	0.00571429	154.033	27.5335	141	277	
5.25	5.5	2	2	2	4	250	18818	250	18778	0.00471429	0	0.00471429	0.00471429	75.112	20.1302	65	153	
5.25	5.5	2	3	3	4	242	52642	241	51261	0.00473088	0.000128024	0.00471429	0.00571429	212.701	17.2948	209	453	
5.25	5.5	4	8	3	3	250	41534	250	41534	0.00471429	0	0.00471429	0.00471429	166.136	50.2746	141	405	
5.25	5.5	2	9	5	3	235	28171	230	25366	0.00472298	9.30467e-05	0.00471429	0.00571429	110.287	16.6635	105	209	
5.25	5.5	1	10	3	3	168	95990	167	91507	0.00473824	0.000188593	0.00471429	0.00671429	547.946	205.43	3	1431	
